,compound,neg,neu,pos,published
9651,0.9939,0.042,0.83,0.129,2018-05-14T20:50:00.000+03:00
9652,0.6003,0.031,0.883,0.086,2018-05-14T20:49:00.000+03:00
9653,0.9741,0.0,0.8,0.2,2018-05-14T20:46:00.000+03:00
9654,0.6369,0.056,0.848,0.095,2018-05-14T20:46:00.000+03:00
9655,0.7992,0.014,0.896,0.09,2018-05-14T20:45:00.000+03:00
9656,0.963,0.029,0.893,0.078,2018-05-14T20:44:00.000+03:00
9657,0.5563,0.0,0.736,0.264,2018-05-14T20:42:00.000+03:00
9658,0.9908,0.021,0.855,0.124,2018-05-14T20:37:00.000+03:00
9659,0.7906,0.102,0.739,0.159,2018-05-14T20:36:00.000+03:00
9660,0.6858,0.031,0.879,0.09,2018-05-14T20:35:00.000+03:00
9661,-0.9408,0.09,0.852,0.057,2018-05-14T20:35:00.000+03:00
9662,0.0,0.0,1.0,0.0,2018-05-14T20:35:00.000+03:00
9663,-0.1419,0.019,0.981,0.0,2018-05-14T20:35:00.000+03:00
9664,0.0,0.0,1.0,0.0,2018-05-14T20:31:00.000+03:00
9665,0.9887,0.024,0.86,0.116,2018-05-14T20:31:00.000+03:00
9666,-0.2263,0.084,0.844,0.072,2018-05-14T20:30:00.000+03:00
9667,-0.3313,0.134,0.796,0.07,2018-05-14T20:30:00.000+03:00
9668,-0.9422,0.096,0.85,0.054,2018-05-14T20:30:00.000+03:00
9669,-0.4767,0.14,0.86,0.0,2018-05-14T20:27:00.000+03:00
9670,0.9953,0.034,0.835,0.13,2018-05-14T20:26:00.000+03:00
9671,0.5719,0.054,0.787,0.16,2018-05-14T20:26:00.000+03:00
9672,-0.4767,0.14,0.86,0.0,2018-05-14T20:26:00.000+03:00
9673,0.0,0.0,1.0,0.0,2018-05-14T20:24:00.000+03:00
9674,0.34,0.044,0.853,0.103,2018-05-14T20:23:00.000+03:00
9675,0.1901,0.0,0.95,0.05,2018-05-14T20:22:00.000+03:00
9676,0.9867,0.007,0.871,0.122,2018-05-14T20:19:00.000+03:00
9677,0.9937,0.071,0.803,0.126,2018-05-14T20:17:00.000+03:00
9678,-0.1556,0.052,0.906,0.042,2018-05-14T20:17:00.000+03:00
9679,0.6166,0.06,0.769,0.171,2018-05-14T20:15:00.000+03:00
9680,0.0,0.0,0.0,0.0,2018-05-14T20:13:00.000+03:00
9681,0.9842,0.133,0.697,0.17,2018-05-14T20:13:00.000+03:00
9682,0.9957,0.025,0.791,0.184,2018-05-14T20:13:00.000+03:00
9683,-0.5106,0.033,0.932,0.035,2018-05-14T20:12:00.000+03:00
9684,0.7717,0.018,0.937,0.045,2018-05-14T20:11:00.000+03:00
9685,-0.296,0.138,0.862,0.0,2018-05-14T20:11:00.000+03:00
9686,0.5719,0.051,0.871,0.078,2018-05-14T20:11:00.000+03:00
9687,0.984,0.054,0.852,0.094,2018-05-14T20:11:00.000+03:00
9688,0.9633,0.072,0.815,0.113,2018-05-14T20:10:00.000+03:00
9689,0.7042,0.043,0.898,0.059,2018-05-14T20:09:00.000+03:00
9690,0.981,0.025,0.864,0.111,2018-05-14T20:07:00.000+03:00
9691,0.871,0.075,0.825,0.1,2018-05-14T20:07:00.000+03:00
9692,0.0,0.0,1.0,0.0,2018-05-14T20:07:00.000+03:00
9693,0.9804,0.028,0.668,0.304,2018-05-14T20:04:00.000+03:00
9694,0.0,0.0,1.0,0.0,2018-05-14T20:04:00.000+03:00
9695,0.6588,0.0,0.828,0.172,2018-05-14T20:04:00.000+03:00
9696,-0.4588,0.081,0.919,0.0,2018-05-14T20:03:00.000+03:00
9697,0.9967,0.006,0.906,0.088,2018-05-14T20:01:00.000+03:00
9698,-0.869,0.217,0.701,0.083,2018-05-14T20:00:00.000+03:00
9699,0.6249,0.0,0.915,0.085,2018-05-14T19:58:00.000+03:00
9700,-0.6671,0.137,0.774,0.089,2018-05-14T19:56:00.000+03:00
9701,-0.8479,0.184,0.775,0.041,2018-05-14T19:51:00.000+03:00
9702,0.0,0.0,1.0,0.0,2018-05-14T19:50:00.000+03:00
9703,0.3818,0.0,0.909,0.091,2018-05-14T19:50:00.000+03:00
9704,0.0,0.0,1.0,0.0,2018-05-14T19:50:00.000+03:00
9705,-0.7506,0.251,0.749,0.0,2018-05-14T19:50:00.000+03:00
9706,0.836,0.018,0.845,0.136,2018-05-14T19:49:00.000+03:00
9707,-0.93,0.252,0.748,0.0,2018-05-14T19:49:00.000+03:00
9708,0.0,0.0,1.0,0.0,2018-05-14T19:48:00.000+03:00
9709,0.0,0.0,1.0,0.0,2018-05-14T19:47:00.000+03:00
9710,0.0,0.0,1.0,0.0,2018-05-27T00:54:00.000+03:00
9711,-0.5574,0.167,0.833,0.0,2018-05-27T00:53:00.000+03:00
9712,-0.4466,0.038,0.962,0.0,2018-05-27T00:53:00.000+03:00
9713,0.765,0.0,0.852,0.148,2018-05-27T00:53:00.000+03:00
9714,-0.784,0.266,0.734,0.0,2018-05-27T00:50:00.000+03:00
9715,0.1677,0.127,0.75,0.123,2018-05-27T00:49:00.000+03:00
9716,0.0,0.0,1.0,0.0,2018-05-27T00:49:00.000+03:00
9717,0.9337,0.06,0.846,0.094,2018-05-27T00:44:00.000+03:00
9718,0.6897,0.074,0.772,0.154,2018-05-27T00:42:00.000+03:00
9719,0.0,0.0,1.0,0.0,2018-05-27T00:42:00.000+03:00
9720,0.9979,0.003,0.91,0.087,2018-05-27T00:36:00.000+03:00
9721,-0.8176,0.116,0.827,0.057,2018-05-27T00:35:00.000+03:00
9722,0.8807,0.047,0.855,0.099,2018-05-27T00:34:00.000+03:00
9723,0.0,0.0,1.0,0.0,2018-05-27T00:30:00.000+03:00
9724,0.9934,0.023,0.849,0.128,2018-05-27T00:30:00.000+03:00
9725,0.0,0.0,1.0,0.0,2018-05-27T00:28:00.000+03:00
9726,0.7893,0.104,0.739,0.157,2018-05-27T00:27:00.000+03:00
9727,0.9792,0.06,0.604,0.336,2018-05-27T00:25:00.000+03:00
9728,0.7264,0.0,0.84,0.16,2018-05-27T00:22:00.000+03:00
9729,0.5859,0.0,0.787,0.213,2018-05-27T00:20:00.000+03:00
9730,-0.956,0.098,0.815,0.087,2018-05-27T00:19:00.000+03:00
9731,0.9775,0.077,0.833,0.09,2018-05-27T00:19:00.000+03:00
9732,-0.969,0.112,0.793,0.096,2018-05-27T00:19:00.000+03:00
9733,-0.8135,0.096,0.811,0.093,2018-05-27T00:19:00.000+03:00
9734,-0.969,0.112,0.793,0.096,2018-05-27T00:19:00.000+03:00
9735,-0.8999,0.219,0.695,0.086,2018-05-27T00:17:00.000+03:00
9736,0.9974,0.022,0.868,0.109,2018-05-27T00:17:00.000+03:00
9737,0.9924,0.01,0.919,0.071,2018-05-27T00:17:00.000+03:00
9738,0.9982,0.052,0.81,0.138,2018-05-27T00:17:00.000+03:00
9739,0.9978,0.053,0.813,0.133,2018-05-27T00:17:00.000+03:00
9740,0.8718,0.0,0.866,0.134,2018-05-27T00:17:00.000+03:00
9741,0.9242,0.021,0.879,0.099,2018-05-27T00:17:00.000+03:00
9742,0.9242,0.021,0.879,0.099,2018-05-27T00:17:00.000+03:00
9743,0.9869,0.009,0.905,0.086,2018-05-27T00:17:00.000+03:00
9744,-0.5719,0.209,0.791,0.0,2018-05-27T00:17:00.000+03:00
9745,0.9685,0.028,0.839,0.133,2018-05-27T00:17:00.000+03:00
9746,0.0,0.0,1.0,0.0,2018-05-27T00:11:00.000+03:00
9747,0.0,0.0,1.0,0.0,2018-05-27T00:07:00.000+03:00
9748,0.0,0.0,1.0,0.0,2018-05-27T00:07:00.000+03:00
9749,0.9548,0.0,0.741,0.259,2018-05-27T00:05:00.000+03:00
9750,0.9753,0.014,0.795,0.191,2018-05-27T00:00:00.000+03:00
9751,-0.3332,0.083,0.837,0.08,2018-05-26T23:59:00.000+03:00
9752,0.0,0.0,1.0,0.0,2018-05-26T23:55:00.000+03:00
9753,0.0,0.0,1.0,0.0,2018-05-26T23:52:00.000+03:00
9754,0.8696,0.041,0.695,0.263,2018-05-26T23:48:00.000+03:00
9755,0.3612,0.04,0.87,0.09,2018-05-26T23:45:00.000+03:00
9756,-0.993,0.219,0.766,0.015,2018-05-26T23:43:00.000+03:00
9757,-0.4939,0.032,0.954,0.014,2018-05-26T23:40:00.000+03:00
9758,0.7351,0.0,0.693,0.307,2018-05-26T23:38:00.000+03:00
9759,-0.7269,0.228,0.67,0.102,2018-05-26T23:38:00.000+03:00
9760,-0.0516,0.081,0.845,0.074,2018-05-26T23:36:00.000+03:00
9761,0.9751,0.059,0.744,0.197,2018-05-26T23:31:00.000+03:00
9762,0.8201,0.023,0.832,0.146,2018-05-26T23:29:00.000+03:00
9763,0.9186,0.0,0.867,0.133,2018-05-26T23:27:00.000+03:00
9764,-0.1434,0.11,0.787,0.103,2018-05-26T23:25:00.000+03:00
9765,0.296,0.0,0.82,0.18,2018-05-26T23:25:00.000+03:00
9766,0.9758,0.0,0.767,0.233,2018-05-26T23:22:00.000+03:00
9767,-0.8106,0.062,0.907,0.032,2018-05-26T23:22:00.000+03:00
9768,0.9531,0.0,0.856,0.144,2018-05-26T23:20:00.000+03:00
9769,-0.3612,0.157,0.739,0.104,2018-05-26T23:19:00.000+03:00
9770,0.9745,0.036,0.723,0.24,2018-05-26T23:17:00.000+03:00
9771,0.8554,0.064,0.809,0.127,2018-05-26T23:16:00.000+03:00
9772,-0.9099,0.214,0.727,0.059,2018-05-26T23:12:00.000+03:00
9773,0.8992,0.039,0.849,0.112,2018-05-26T23:12:00.000+03:00
9774,0.9403,0.0,0.545,0.455,2018-05-26T23:11:00.000+03:00
9775,0.4065,0.0,0.901,0.099,2018-05-26T23:09:00.000+03:00
9776,0.0,0.0,1.0,0.0,2018-05-26T23:08:00.000+03:00
9777,0.8469,0.067,0.845,0.088,2018-05-26T23:05:00.000+03:00
9778,0.0,0.0,1.0,0.0,2018-05-26T23:03:00.000+03:00
9779,0.9415,0.088,0.776,0.136,2018-05-26T23:03:00.000+03:00
9780,0.3647,0.037,0.857,0.106,2018-05-26T23:03:00.000+03:00
9781,0.9515,0.029,0.844,0.127,2018-05-26T23:01:00.000+03:00
9782,0.9205,0.0,0.848,0.152,2018-05-26T23:01:00.000+03:00
9783,0.6348,0.156,0.56,0.284,2018-05-26T22:58:00.000+03:00
9784,-0.6597,0.274,0.726,0.0,2018-05-26T22:56:00.000+03:00
9785,0.9871,0.055,0.854,0.09,2018-05-26T22:53:00.000+03:00
9786,-0.2263,0.016,0.972,0.012,2018-05-26T22:52:00.000+03:00
9787,0.9204,0.0,0.739,0.261,2018-05-26T22:52:00.000+03:00
9788,-0.2263,0.021,0.965,0.015,2018-05-26T22:52:00.000+03:00
9789,0.0,0.0,1.0,0.0,2018-05-26T22:50:00.000+03:00
9790,-0.4404,0.088,0.868,0.043,2018-05-26T22:44:00.000+03:00
9791,-0.3412,0.099,0.901,0.0,2018-05-26T22:43:00.000+03:00
9792,-0.8422,0.058,0.903,0.039,2018-05-26T22:42:00.000+03:00
9793,-0.2391,0.039,0.961,0.0,2018-05-26T22:42:00.000+03:00
9794,-0.2391,0.039,0.961,0.0,2018-05-26T22:42:00.000+03:00
9795,0.0,0.0,1.0,0.0,2018-05-26T22:41:00.000+03:00
9796,0.0,0.0,1.0,0.0,2018-05-26T22:41:00.000+03:00
9797,0.5445,0.049,0.851,0.1,2018-05-26T22:40:00.000+03:00
9798,0.4404,0.0,0.861,0.139,2018-05-26T22:37:00.000+03:00
9799,0.7564,0.1,0.7,0.199,2018-05-26T22:36:00.000+03:00
9800,0.0,0.0,1.0,0.0,2018-05-26T22:36:00.000+03:00
9801,0.3083,0.049,0.873,0.079,2018-05-26T22:33:00.000+03:00
9802,0.8983,0.076,0.818,0.106,2018-05-26T22:25:00.000+03:00
9803,0.0,0.0,1.0,0.0,2018-05-26T22:21:00.000+03:00
9804,0.5542,0.0,0.754,0.246,2018-05-26T22:20:00.000+03:00
9805,0.368,0.01,0.976,0.014,2018-05-26T22:14:00.000+03:00
9806,0.0857,0.015,0.971,0.014,2018-05-26T22:14:00.000+03:00
9807,0.0,0.0,1.0,0.0,2018-05-26T22:14:00.000+03:00
9808,0.9485,0.067,0.827,0.106,2018-05-26T22:13:00.000+03:00
9809,0.7897,0.031,0.804,0.165,2018-05-26T22:07:00.000+03:00
9810,0.8948,0.024,0.908,0.068,2018-05-11T15:43:00.000+03:00
9811,0.7096,0.0,0.763,0.237,2018-05-11T15:43:00.000+03:00
9812,0.8119,0.021,0.868,0.112,2018-05-11T15:42:00.000+03:00
9813,0.872,0.0,0.724,0.276,2018-05-11T15:36:00.000+03:00
9814,-0.8373,0.131,0.836,0.033,2018-05-11T15:35:00.000+03:00
9815,0.9882,0.017,0.852,0.131,2018-05-11T15:35:00.000+03:00
9816,-0.4588,0.165,0.748,0.087,2018-05-11T15:33:00.000+03:00
9817,-0.8373,0.131,0.836,0.033,2018-05-11T15:26:00.000+03:00
9818,0.7519,0.088,0.807,0.105,2018-05-11T15:26:00.000+03:00
9819,0.9865,0.013,0.869,0.118,2018-05-11T15:24:00.000+03:00
9820,0.5994,0.0,0.862,0.138,2018-05-11T15:23:00.000+03:00
9821,0.0,0.0,0.0,0.0,2018-05-11T15:23:00.000+03:00
9822,0.8591,0.0,0.667,0.333,2018-05-11T15:22:00.000+03:00
9823,-0.9438,0.205,0.758,0.037,2018-05-11T15:21:00.000+03:00
9824,0.9907,0.0,0.888,0.112,2018-05-11T15:20:00.000+03:00
9825,0.9955,0.005,0.848,0.147,2018-05-11T15:18:00.000+03:00
9826,-0.6597,0.082,0.837,0.081,2018-05-11T15:16:00.000+03:00
9827,0.9987,0.008,0.877,0.115,2018-05-11T15:16:00.000+03:00
9828,0.5994,0.016,0.937,0.047,2018-05-11T15:12:00.000+03:00
9829,-0.1511,0.051,0.892,0.056,2018-05-11T15:12:00.000+03:00
9830,0.8519,0.033,0.708,0.259,2018-05-11T15:09:00.000+03:00
9831,0.8519,0.032,0.716,0.252,2018-05-11T15:09:00.000+03:00
9832,0.0,0.0,1.0,0.0,2018-05-11T15:09:00.000+03:00
9833,0.128,0.007,0.983,0.009,2018-05-11T15:08:00.000+03:00
9834,0.7003,0.0,0.938,0.062,2018-05-11T15:05:00.000+03:00
9835,-0.872,0.19,0.763,0.047,2018-05-11T15:05:00.000+03:00
9836,0.9873,0.037,0.834,0.129,2018-05-11T15:04:00.000+03:00
9837,0.5106,0.0,0.883,0.117,2018-05-11T15:04:00.000+03:00
9838,0.9948,0.033,0.888,0.079,2018-05-11T15:04:00.000+03:00
9839,0.8439,0.041,0.707,0.252,2018-05-11T15:03:00.000+03:00
9840,0.9684,0.018,0.9,0.082,2018-05-11T15:03:00.000+03:00
9841,-0.9621,0.116,0.834,0.05,2018-05-11T15:01:00.000+03:00
9842,0.9719,0.004,0.922,0.074,2018-05-11T15:01:00.000+03:00
9843,0.1779,0.141,0.681,0.178,2018-05-11T15:00:00.000+03:00
9844,0.7627,0.025,0.933,0.041,2018-05-11T15:00:00.000+03:00
9845,0.0,0.0,0.0,0.0,2018-05-11T14:59:00.000+03:00
9846,-0.9001,0.082,0.854,0.064,2018-05-11T14:59:00.000+03:00
9847,0.946,0.012,0.91,0.078,2018-05-11T14:59:00.000+03:00
9848,0.7469,0.0,0.937,0.063,2018-05-11T14:58:00.000+03:00
9849,0.3118,0.094,0.783,0.123,2018-05-11T14:56:00.000+03:00
9850,0.0,0.0,1.0,0.0,2018-05-11T14:55:00.000+03:00
9851,0.9994,0.051,0.809,0.14,2018-05-11T14:54:00.000+03:00
9852,0.8388,0.0,0.877,0.123,2018-05-11T14:53:00.000+03:00
9853,0.7959,0.0,0.871,0.129,2018-05-11T14:53:00.000+03:00
9854,0.8176,0.0,0.953,0.047,2018-05-11T14:52:00.000+03:00
9855,0.994,0.034,0.892,0.074,2018-05-11T14:51:00.000+03:00
9856,-0.4588,0.065,0.935,0.0,2018-05-11T14:50:00.000+03:00
9857,0.5172,0.071,0.844,0.086,2018-05-11T14:47:00.000+03:00
9858,0.7506,0.035,0.906,0.059,2018-05-11T14:45:00.000+03:00
9859,0.9877,0.025,0.836,0.139,2018-05-11T14:45:00.000+03:00
9860,0.6868,0.0,0.75,0.25,2018-05-11T14:45:00.000+03:00
9861,-0.2023,0.096,0.904,0.0,2018-05-11T14:45:00.000+03:00
9862,0.9974,0.015,0.797,0.188,2018-05-11T14:44:00.000+03:00
9863,0.9659,0.018,0.858,0.124,2018-05-11T14:40:00.000+03:00
9864,0.8074,0.0,0.817,0.183,2018-05-11T14:38:00.000+03:00
9865,0.0,0.0,1.0,0.0,2018-05-11T14:35:00.000+03:00
9866,0.3182,0.0,0.919,0.081,2018-05-11T14:35:00.000+03:00
9867,-0.8625,0.23,0.745,0.026,2018-05-11T14:33:00.000+03:00
9868,0.5267,0.0,0.913,0.087,2018-05-11T14:33:00.000+03:00
9869,0.9868,0.013,0.906,0.081,2018-05-11T14:30:00.000+03:00
9870,0.3818,0.0,0.951,0.049,2018-05-11T14:30:00.000+03:00
9871,0.25,0.041,0.896,0.063,2018-05-11T14:30:00.000+03:00
9872,0.9433,0.043,0.865,0.093,2018-05-11T14:29:00.000+03:00
9873,0.9971,0.072,0.794,0.134,2018-05-11T14:28:00.000+03:00
9874,-0.9589,0.082,0.862,0.057,2018-05-11T14:28:00.000+03:00
9875,-0.964,0.093,0.869,0.038,2018-05-11T14:25:00.000+03:00
9876,0.8135,0.057,0.861,0.081,2018-05-11T14:24:00.000+03:00
9877,0.6868,0.067,0.696,0.238,2018-05-11T14:24:00.000+03:00
9878,-0.3818,0.05,0.928,0.022,2018-05-11T14:24:00.000+03:00
9879,0.0,0.0,1.0,0.0,2018-05-11T14:22:00.000+03:00
9880,0.7783,0.0,0.726,0.274,2018-05-11T14:21:00.000+03:00
9881,0.7783,0.0,0.726,0.274,2018-05-11T14:20:00.000+03:00
9882,-0.7964,0.152,0.848,0.0,2018-05-11T14:16:00.000+03:00
9883,0.755,0.0,0.933,0.067,2018-05-11T14:16:00.000+03:00
9884,0.2244,0.007,0.982,0.012,2018-05-11T14:16:00.000+03:00
9885,-0.9654,0.087,0.882,0.031,2018-05-11T14:16:00.000+03:00
9886,0.2023,0.0,0.945,0.055,2018-05-11T14:16:00.000+03:00
9887,0.9709,0.03,0.87,0.1,2018-05-11T14:16:00.000+03:00
9888,0.8922,0.0,0.921,0.079,2018-05-11T14:12:00.000+03:00
9889,0.1655,0.019,0.957,0.024,2018-05-11T14:09:00.000+03:00
9890,0.9907,0.007,0.894,0.099,2018-05-11T14:09:00.000+03:00
9891,0.0,0.0,1.0,0.0,2018-05-11T14:02:00.000+03:00
9892,-0.5994,0.033,0.967,0.0,2018-05-11T14:02:00.000+03:00
9893,0.0,0.0,1.0,0.0,2018-05-11T14:00:00.000+03:00
9894,0.0,0.0,1.0,0.0,2018-05-11T14:00:00.000+03:00
9895,0.9996,0.025,0.836,0.139,2018-05-11T14:00:00.000+03:00
9896,-0.9555,0.083,0.885,0.032,2018-05-11T14:00:00.000+03:00
9897,0.9769,0.028,0.751,0.221,2018-05-11T14:00:00.000+03:00
9898,0.9973,0.04,0.857,0.103,2018-05-11T14:00:00.000+03:00
9899,0.3794,0.064,0.793,0.143,2018-05-11T13:59:00.000+03:00
9900,0.0,0.0,1.0,0.0,2018-05-11T13:59:00.000+03:00
9901,0.9073,0.024,0.909,0.067,2018-05-11T13:58:00.000+03:00
9902,-0.2023,0.096,0.904,0.0,2018-05-11T13:57:00.000+03:00
9903,-0.9329,0.092,0.844,0.065,2018-05-11T13:55:00.000+03:00
9904,0.9922,0.036,0.831,0.133,2018-05-11T13:52:00.000+03:00
9905,0.0,0.0,1.0,0.0,2018-05-11T13:52:00.000+03:00
9906,0.0,0.0,1.0,0.0,2018-05-11T13:51:00.000+03:00
9907,0.6597,0.049,0.885,0.065,2018-05-11T13:50:00.000+03:00
9908,0.5349,0.087,0.84,0.073,2018-05-11T13:50:00.000+03:00
9909,0.8718,0.094,0.791,0.116,2018-05-11T13:45:00.000+03:00
9910,0.9118,0.014,0.92,0.066,2018-06-04T03:00:00.000+03:00
9911,0.9527,0.014,0.894,0.092,2018-06-04T03:00:00.000+03:00
9912,0.9618,0.017,0.889,0.094,2018-06-04T03:00:00.000+03:00
9913,0.9969,0.055,0.799,0.146,2018-06-04T03:00:00.000+03:00
9914,0.4835,0.094,0.814,0.092,2018-06-04T03:00:00.000+03:00
9915,0.9306,0.018,0.909,0.073,2018-06-04T03:00:00.000+03:00
9916,0.9118,0.014,0.92,0.066,2018-06-04T03:00:00.000+03:00
9917,0.3065,0.049,0.866,0.085,2018-06-04T03:00:00.000+03:00
9918,0.9527,0.014,0.894,0.092,2018-06-04T03:00:00.000+03:00
9919,-0.4588,0.042,0.934,0.024,2018-06-04T03:00:00.000+03:00
9920,0.8832,0.022,0.851,0.127,2018-06-04T03:00:00.000+03:00
9921,0.4199,0.005,0.984,0.011,2018-06-04T03:00:00.000+03:00
9922,0.9423,0.023,0.675,0.301,2018-06-04T03:00:00.000+03:00
9923,0.9948,0.019,0.863,0.118,2018-06-04T03:00:00.000+03:00
9924,0.9964,0.07,0.836,0.094,2018-06-04T03:00:00.000+03:00
9925,0.9393,0.012,0.918,0.07,2018-06-04T03:00:00.000+03:00
9926,0.0,0.0,1.0,0.0,2018-06-04T03:00:00.000+03:00
9927,0.9353,0.013,0.912,0.075,2018-06-04T03:00:00.000+03:00
9928,0.0,0.0,1.0,0.0,2018-06-04T03:00:00.000+03:00
9929,0.9061,0.018,0.932,0.05,2018-06-04T03:00:00.000+03:00
9930,0.7579,0.021,0.933,0.046,2018-06-04T03:00:00.000+03:00
9931,0.8625,0.0,0.941,0.059,2018-06-04T03:00:00.000+03:00
9932,0.9577,0.046,0.857,0.097,2018-06-04T03:00:00.000+03:00
9933,0.9717,0.046,0.865,0.088,2018-06-04T03:00:00.000+03:00
9934,0.9797,0.041,0.863,0.096,2018-06-04T03:00:00.000+03:00
9935,-0.1027,0.06,0.888,0.052,2018-06-04T03:00:00.000+03:00
9936,0.9391,0.017,0.852,0.131,2018-06-04T03:00:00.000+03:00
9937,0.6908,0.026,0.889,0.085,2018-06-04T03:00:00.000+03:00
9938,0.9839,0.039,0.87,0.091,2018-06-04T03:00:00.000+03:00
9939,0.9972,0.003,0.838,0.159,2018-06-04T03:00:00.000+03:00
9940,-0.765,0.07,0.879,0.051,2018-06-04T03:00:00.000+03:00
9941,0.9921,0.046,0.853,0.101,2018-06-04T03:00:00.000+03:00
9942,0.9659,0.018,0.858,0.124,2018-06-04T03:00:00.000+03:00
9943,0.9752,0.02,0.884,0.096,2018-06-04T03:00:00.000+03:00
9944,0.9318,0.014,0.913,0.073,2018-06-04T03:00:00.000+03:00
9945,0.9431,0.014,0.9,0.086,2018-06-04T03:00:00.000+03:00
9946,0.9567,0.024,0.897,0.079,2018-06-04T03:00:00.000+03:00
9947,0.9807,0.0,0.946,0.054,2018-06-04T03:00:00.000+03:00
9948,0.9667,0.041,0.864,0.095,2018-06-04T03:00:00.000+03:00
9949,0.9591,0.05,0.858,0.092,2018-06-04T03:00:00.000+03:00
9950,0.7777,0.053,0.874,0.072,2018-06-04T03:00:00.000+03:00
9951,0.3612,0.0,0.811,0.189,2018-06-04T03:00:00.000+03:00
9952,0.9978,0.01,0.87,0.12,2018-06-04T03:00:00.000+03:00
9953,-0.5499,0.062,0.938,0.0,2018-06-04T03:00:00.000+03:00
9954,0.8779,0.0,0.938,0.062,2018-06-04T03:00:00.000+03:00
9955,0.9412,0.037,0.884,0.079,2018-06-04T03:00:00.000+03:00
9956,0.9629,0.012,0.9,0.088,2018-06-04T03:00:00.000+03:00
9957,0.9629,0.012,0.9,0.088,2018-06-04T03:00:00.000+03:00
9958,0.9513,0.012,0.913,0.075,2018-06-04T03:00:00.000+03:00
9959,0.9513,0.012,0.913,0.075,2018-06-04T03:00:00.000+03:00
9960,0.9168,0.015,0.917,0.068,2018-06-04T03:00:00.000+03:00
9961,0.9118,0.014,0.92,0.066,2018-06-04T03:00:00.000+03:00
9962,0.9527,0.014,0.894,0.092,2018-06-04T03:00:00.000+03:00
9963,0.9712,0.014,0.808,0.179,2018-06-04T03:00:00.000+03:00
9964,0.9629,0.012,0.9,0.088,2018-06-04T03:00:00.000+03:00
9965,0.9527,0.014,0.894,0.092,2018-06-04T03:00:00.000+03:00
9966,0.9287,0.069,0.837,0.094,2018-06-04T03:00:00.000+03:00
9967,-0.1007,0.026,0.944,0.03,2018-06-04T03:00:00.000+03:00
9968,0.9932,0.045,0.851,0.104,2018-06-04T03:00:00.000+03:00
9969,0.8625,0.069,0.84,0.091,2018-06-04T03:00:00.000+03:00
9970,0.9958,0.028,0.868,0.104,2018-06-04T03:00:00.000+03:00
9971,0.9431,0.014,0.9,0.086,2018-06-04T03:00:00.000+03:00
9972,0.9306,0.018,0.909,0.073,2018-06-04T03:00:00.000+03:00
9973,0.9752,0.02,0.884,0.096,2018-06-04T03:00:00.000+03:00
9974,0.9481,0.016,0.91,0.074,2018-06-04T03:00:00.000+03:00
9975,0.9876,0.009,0.898,0.093,2018-06-04T03:00:00.000+03:00
9976,0.9343,0.014,0.907,0.079,2018-06-04T03:00:00.000+03:00
9977,0.9136,0.044,0.823,0.133,2018-06-04T03:00:00.000+03:00
9978,0.9203,0.033,0.902,0.064,2018-06-04T03:00:00.000+03:00
9979,0.9899,0.007,0.9,0.093,2018-06-04T03:00:00.000+03:00
9980,0.9766,0.019,0.894,0.087,2018-06-04T03:00:00.000+03:00
9981,0.9431,0.014,0.9,0.086,2018-06-04T03:00:00.000+03:00
9982,0.9431,0.014,0.9,0.086,2018-06-04T03:00:00.000+03:00
9983,0.9253,0.017,0.916,0.067,2018-06-04T03:00:00.000+03:00
9984,0.9118,0.014,0.92,0.066,2018-06-04T03:00:00.000+03:00
9985,0.9431,0.014,0.9,0.086,2018-06-04T03:00:00.000+03:00
9986,0.9168,0.015,0.917,0.068,2018-06-04T03:00:00.000+03:00
9987,0.9513,0.012,0.913,0.075,2018-06-04T03:00:00.000+03:00
9988,0.9732,0.039,0.86,0.101,2018-06-04T03:00:00.000+03:00
9989,0.765,0.0,0.895,0.105,2018-06-04T03:00:00.000+03:00
9990,0.882,0.0,0.735,0.265,2018-06-04T03:00:00.000+03:00
9991,0.9694,0.007,0.874,0.118,2018-06-04T03:00:00.000+03:00
9992,0.9833,0.011,0.893,0.097,2018-06-04T03:00:00.000+03:00
9993,0.836,0.0,0.822,0.178,2018-06-04T03:00:00.000+03:00
9994,0.9061,0.018,0.932,0.05,2018-06-04T03:00:00.000+03:00
9995,0.9513,0.012,0.913,0.075,2018-06-04T03:00:00.000+03:00
9996,0.9629,0.012,0.9,0.088,2018-06-04T03:00:00.000+03:00
9997,0.9431,0.014,0.9,0.086,2018-06-04T03:00:00.000+03:00
9998,0.9343,0.014,0.907,0.079,2018-06-04T03:00:00.000+03:00
9999,0.9306,0.018,0.909,0.073,2018-06-04T03:00:00.000+03:00
10000,0.9985,0.037,0.819,0.144,2018-06-04T03:00:00.000+03:00
10001,0.7774,0.0,0.764,0.236,2018-06-04T03:00:00.000+03:00
10002,0.9625,0.015,0.902,0.083,2018-06-04T03:00:00.000+03:00
10003,0.8175,0.087,0.813,0.1,2018-06-04T03:00:00.000+03:00
10004,-0.5574,0.104,0.896,0.0,2018-06-04T03:00:00.000+03:00
10005,0.9997,0.032,0.803,0.164,2018-06-04T03:00:00.000+03:00
10006,0.9431,0.014,0.9,0.086,2018-06-04T03:00:00.000+03:00
10007,0.9118,0.015,0.916,0.069,2018-06-04T03:00:00.000+03:00
10008,0.9527,0.014,0.894,0.092,2018-06-04T03:00:00.000+03:00
